,id,name,latitude,longitude,leisure,shop,tourism,railway,amenity,rating,reviews,price,url,price_cat
19486,24168016,Allens Garden,51.5682197,-0.0778159,park,,,,,,,,,
19487,24215243,Piermont Green,51.4549052,-0.0637743,park,,,,,,,,,
19488,24215299,,51.6413146,-0.1240162,,,,,cafe,,,,,
19489,24217951,Bedfont Lakes Country Park.,51.4423965,-0.4455332,park,,,,,,,,,
19490,24224345,Three Mills Island,51.5290399,-0.0058379,park,,,,,,,,,
19491,24226433,Bromley Recreation Ground,51.5266261,-0.0134572,park,,,,,,,,,
19492,24228419,Mudchute Park & Farm,51.4920488,-0.0112797,park,,,,,,,,,
19493,24235554,Oakfield Park,51.4314216,0.2102598,park,,,,,,,,,
19494,24257746,Kynaston Gardens,51.5608457,-0.074412,park,,,,,,,,,
19495,24269914,Church Street Gardens,51.5605511,-0.0852794,park,,,,,,,,,
19496,24274498,Waterfields Recreation Ground,51.6560082,-0.3886855,park,,,,,,,,,
19497,24280718,Splash Oasis,51.480164,-0.2543491,,,,,cafe,,,,,
19498,24317105,Sidmouth Park,51.5611698,-0.0070223,park,,,,,,,,,
19499,24348984,St George's Gardens,51.5101752,-0.0591861,park,,,,,,,,,
19500,24349166,King Edward Memorial Park,51.5089964,-0.0487084,park,,,,,,,,,
19501,24349986,Hermitage Riverside Memorial Garden,51.5044743,-0.0674066,park,,,,,,,,,
19502,24383960,Warwick Square,51.4906752,-0.1412753,park,,,,,,,,,
19503,24393003,Green Lane Recreation Ground,51.3986016,-0.275031,park,,,,,,,,,
19504,24397742,St Marys Churchyard,51.4927918,-0.1018581,park,,,,,,,,,
19505,24398443,Cleaver Square,51.4877032,-0.1086134,park,,,,,,,,,
19506,24420060,Coppermill Fields,51.5741113,-0.0494575,park,,,,,,,,,
19507,24420227,Twyford Crescent Gardens,51.5087356,-0.2811134,park,,,,,,,,,
19508,24420948,Victoria Park,51.6031599,-0.1839606,park,,,,,,,,,
19509,24420949,Victoria Park,51.6055842,-0.1849852,park,,,,,,,,,
19510,24436429,Temporary Exhibit,51.4962162,-0.1745283,,,attraction,,,,,,,
19511,24436446,Natural History Museum,51.4964552,-0.1760222,,,museum,,,,,,,
19512,24448371,Waterman's Green,51.4663071,-0.2146003,park,,,,,,,,,
19513,24458769,Paragon Gardens,51.4938533,-0.0877851,park,,,,,,,,,
19514,24470975,Gosling Gardens,51.5130942,-0.058478,park,,,,,,,,,
19515,24485101,Harvard Hill Recreation Ground,51.4885338,-0.2750899,park,,,,,,,,,
19516,24492053,Sir Joseph Hood Memorial Playing Fields,51.3914379,-0.237624,park,,,,,,,,,
19517,24500839,St John's Park,51.4969722,-0.0103175,park,,,,,,,,,
19518,24526816,Alex Gurteen Recreation Ground,51.3594636,-0.248903,park,,,,,,,,,
19519,24532778,Collingwood Recreation Ground,51.3685394,-0.2037872,park,,,,,,,,,
19520,24532905,The Green,51.3709477,-0.1952289,park,,,,,,,,,
19521,24546834,The Knoll,51.3764719,0.0141906,park,,,,,,,,,
19522,24549553,London Road Park,51.3999948,-0.17284,park,,,,,,,,,
19523,24553580,Tate Britain,51.4911424,-0.1275852,,,gallery,,,,,,,
19524,24585005,Mayflower Park,51.3856097,-0.2323396,park,,,,,,,,,
19525,24597961,Alexandra Recreation Ground,51.4208797,-0.0499228,park,,,,,,,,,
19526,24642114,Smiths Farm,51.5375964,-0.368139,park,,,,,,,,,
19527,24642284,Perivale Park,51.5307423,-0.3420761,park,,,,,,,,,
19528,24653374,Kenwood House,51.5715123,-0.1673425,,,attraction,,,,,,,
19529,24705299,Gooseley Playing Field,51.5236178,0.0654686,park,,,,,,,,,
19530,24707432,Brampton Park,51.5239937,0.0468117,park,,,,,,,,,
19531,24707433,Central Park,51.5293279,0.0522751,park,,,,,,,,,
19532,24707534,Upperton Road Park,51.5276564,0.035415,park,,,,,,,,,
19533,24722251,Stratford Park,51.5383223,0.0071792,park,,,,,,,,,
19534,24750963,Wolf Fields Park,51.4951905,-0.3748195,park,,,,,,,,,
19535,24773081,Warren Park,51.3608299,-0.1790751,park,,,,,,,,,
19536,24776691,The Lawns,51.4111665,-0.0912205,park,,,,,,,,,
19537,24798133,Woodford Green,51.6119689,0.0246901,park,,,,,,,,,
19538,24817859,Chiswick Village Green,51.4877098,-0.2781346,park,,,,,,,,,
19539,24842201,Fishponds Park,51.3872138,-0.2939564,park,,,,,,,,,
19540,24917354,Horsenden Lower Thrifts Field,51.5414774,-0.3261523,park,,,,,,,,,
19541,24923117,Wellington Arch,51.5025358,-0.1508184,,,attraction,,,,,,,
19542,24938849,St. Matthew's Church Gardens,51.4599431,-0.1160001,park,,,,,,,,,
19543,25009166,Lord Halsbury Memorial Playing Field,51.5505734,-0.3843614,park,,,,,,,,,
19544,25020240,Ravenor Park,51.5304354,-0.3584912,park,,,,,,,,,
19545,25028514,Brent Lodge Park (Bunny Park),51.5129942,-0.3491804,park,,,,,,,,,
19546,25035359,Northala Fields,51.5400471,-0.3750669,park,,,,,,,,,
19547,25036079,Greenford Lagoons,51.5373518,-0.3549745,park,,,,,,,,,
19548,25092436,New Southgate Recreation Ground,51.6212296,-0.1467576,park,,,,,,,,,
19549,25116746,Peabody Hill Wood,51.4453812,-0.1023774,park,,,,,,,,,
19550,25210579,Grangewood Park,51.4031339,-0.090036,park,,,,,,,,,
19551,25319152,Fox Hill Playing Field,51.4154494,-0.0783996,park,,,,,,,,,
19552,25335162,Elmhurst Gardens,51.5968177,0.030323,park,,,,,,,,,
19553,25338102,"The Green, East Acton",51.5178237,-0.2521456,park,,,,,,,,,
19554,25366365,Cathnor Park,51.5026832,-0.2366855,park,,,,,,,,,
19555,25396240,Churchfields,51.5991774,0.0255087,park,,,,,,,,,
19556,25396575,Ray Park,51.6086782,0.0461881,park,,,,,,,,,
19557,25396845,Whitbread Playing Fields,51.6133461,0.0466403,park,,,,,,,,,
19558,25452770,Albert Embankment Gardens,51.4898326,-0.1231238,park,,,,,,,,,
19559,25536184,Hellings Street Open Space,51.5045566,-0.0655102,park,,,,,,,,,
19560,25595637,The Classic Bridge,51.4847194,-0.2626888,,,attraction,,,,,,,
19561,25595644,Conservatory,51.4853946,-0.2576734,,,attraction,,,,,,,
19562,25599337,Amphitheatre,51.4843227,-0.2606398,,,attraction,,,,,,,
19563,25600490,Selby Green,51.3869499,-0.1705331,park,,,,,,,,,
19564,25605582,Brook Green,51.4960959,-0.2197321,park,,,,,,,,,
19565,25608663,Cutty Sark,51.4828577,-0.0095692,,,attraction,,,,,,,
19566,25644455,Langthorne Park,51.5559879,0.0039664,park,,,,,,,,,
19567,25644469,Chandos Road Open Space,51.5507164,-0.0013339,park,,,,,,,,,
19568,25654294,Kinloch Gardens,51.5594761,-0.1132197,park,,,,,,,,,
19569,25670559,Keir Hardie Park,51.5118676,0.0157194,park,,,,,,,,,
19570,25691050,Heavers Meadow,51.3923355,-0.0834037,park,,,,,,,,,
19571,25701057,Barnes Green,51.4726555,-0.2452768,park,,,,,,,,,
19572,25732751,Luxmore Gardens,51.470999,-0.0320175,park,,,,,,,,,
19573,25732805,Friendly Gardens,51.4707111,-0.0276211,park,,,,,,,,,
19574,25732846,Brookmill Park,51.4702611,-0.0198315,park,,,,,,,,,
19575,25732879,Fordham Park,51.4774061,-0.0362296,park,,,,,,,,,
19576,25739565,Harrods,51.4992448,-0.1630069,,,attraction,,,,,,,
19577,25755924,Croydon Road Recreation Ground,51.4039038,-0.0329567,park,,,,,,,,,
19578,25756980,Consort Park,51.4683752,-0.061093,park,,,,,,,,,
19579,25757026,Dr Harold Moody Park,51.4675266,-0.0611466,park,,,,,,,,,
19580,25757099,Nunhead Green,51.4654172,-0.0585108,park,,,,,,,,,
19581,25786204,The Green,51.6061253,0.0206814,park,,,,,,,,,
19582,25799965,Homerton Grove,51.5496933,-0.0434828,park,,,,,,,,,
19583,25800420,Daubeney Fields,51.5538792,-0.0358031,park,,,,,,,,,
19584,25818589,Windmill Gardens,51.4535528,-0.1239671,park,,,,,,,,,
19585,25873717,Lyle Park,51.5004159,0.0237958,park,,,,,,,,,
19586,25899309,Hesketh Park,51.4400517,0.2341177,park,,,,,,,,,
19587,25906634,Canning Town Recreation Ground,51.5158218,0.0285718,park,,,,,,,,,
19588,25911545,Gunnersbury Park Museum,51.499542,-0.2864332,,,museum,,,,,,,
19589,25913653,Hayward Gallery,51.5061704,-0.1154902,,,gallery,,,,,,,
19590,25929041,Britannia Village Green,51.5036545,0.0237486,park,,,,,,,,,
19591,25929506,Beaulieu Heights,51.4092763,-0.0840048,park,,,,,,,,,
19592,25948069,St. John's Churchyard,51.502083,-0.0785722,park,,,,,,,,,
19593,25948796,Leathermarket Gardens,51.5008871,-0.0839994,park,,,,,,,,,
19594,25982383,Folkestone Gardens,51.4834262,-0.0399564,park,,,,,,,,,
19595,26013867,Swedenborg Gardens,51.5098738,-0.0636917,park,,,,,,,,,
19596,26148145,Bramcote Nature,51.4855095,-0.0563062,park,,,,,,,,,
19597,26162611,Starbucks Wisley South,51.2939076,-0.4873499,,,,,cafe,,,,,
19598,26163279,Bermondsey Spa Gardens,51.4948605,-0.0748245,park,,,,,,,,,
19599,26164660,Shuttleworth Park,51.4917847,-0.0611037,park,,,,,,,,,
19600,26248229,Tabard Gardens,51.4986086,-0.0891731,park,,,,,,,,,
19601,26283654,Springfield Gardens,51.5112766,-0.2719067,park,,,,,,,,,
19602,26365357,Friars Gardens,51.5147965,-0.261172,park,,,,,,,,,
19603,26365391,St Dunstans Gardens,51.5134249,-0.2620289,park,,,,,,,,,
19604,26455154,Holmewood Gardens,51.4465068,-0.1214269,park,,,,,,,,,
19605,26464516,Rush Common,51.4483477,-0.1231645,park,,,,,,,,,
19606,26483951,Linear Park,51.5621982,0.0020172,park,,,,,,,,,
19607,26487126,Sunray Gardens,51.4566539,-0.0916257,park,,,,,,,,,
19608,26503639,Pizza Hut,51.5226472,0.0718213,,,,,restaurant,3.8,680.0,€€,http://maps.google.com/?q=Pizza Hut+ Claps Gate Lane London E6 6LH,2.0
19609,26514407,McDonald's,51.4471556,-0.409584,,,,,fast_food,,,,,
19610,26514496,Bedfont Lakes Country Park,51.4430138,-0.4366305,park,,,,,,,,,
19611,26514549,Valentines Park,51.5689953,0.0709484,park,,,,,,,,,
19612,26521899,Brenchley Gardens,51.451837,-0.0536111,park,,,,,,,,,
19613,26537814,Brown And Green Life,51.4189003,-0.0638927,,,,,cafe,,,,,
19614,26538012,Winsford Gardens,51.4093594,-0.0563633,park,,,,,,,,,
19615,26538261,Montpelier Gardens,51.5528454,-0.1343942,park,,,,,,,,,
19616,26576462,Palace Road Nature Gardens,51.4415015,-0.1186587,park,,,,,,,,,
19617,26595561,Addiscombe Railway Park,51.3831258,-0.0752666,park,,,,,,,,,
19618,26595608,Brunswick Park,51.4758628,-0.0858595,park,,,,,,,,,
19619,26596101,Rochester Terrace Gardens,51.5448471,-0.1387796,park,,,,,,,,,
19620,26600012,Queen's Gardens,51.3720481,-0.0976636,park,,,,,,,,,
19621,26638643,Cossall Park,51.472102,-0.0624844,park,,,,,,,,,
19622,26717682,Oakley Square Gardens,51.5341808,-0.1363244,park,,,,,,,,,
19623,26726858,Canbury Gardens,51.417298,-0.3060568,park,,,,,,,,,
19624,26760210,Pedlar's Park,51.4909386,-0.1199491,park,,,,,,,,,
19625,26760404,Pedlar's Park,51.491484,-0.11932,park,,,,,,,,,
19626,26784828,Dowding Park,51.5421106,-0.4658237,park,,,,,,,,,
19627,26784866,Cumberland Market,51.529321,-0.1426255,park,,,,,,,,,
19628,26797632,Warwick Dene,51.5079149,-0.2952444,park,,,,,,,,,
19629,26838538,Purchese Street Open Space,51.5325426,-0.1294428,park,,,,,,,,,
19630,26976369,Dundonald Road Recreation Ground,51.4151766,-0.20988,park,,,,,,,,,
19631,26987465,Wellington Park,51.4935281,0.0738147,park,,,,,,,,,
19632,26988690,Connaught Square,51.5143018,-0.1638323,park,,,,,,,,,
19633,27162611,Arundel Close Open Space,51.4268187,-0.362291,park,,,,,,,,,
19634,27162633,Holly Road Recreation Ground,51.4250639,-0.3611762,park,,,,,,,,,
19635,27186031,Serpentine Bar & Kitchen,51.5049784,-0.1597952,,,,,restaurant,4.0,6500.0,€€,http://maps.google.com/?q=Serpentine Bar & Kitchen+61 Serpentine Road London ,2.0
19636,27186032,Serpentine Gallery,51.5046765,-0.1749856,,,gallery,,,,,,,
19637,27186036,Queen Caroline's Temple,51.5063363,-0.1759813,,,attraction,,,,,,,
19638,27230484,Leader's Gardens,51.4706414,-0.2223534,park,,,,,,,,,
19639,27236826,Broadley Street Gardens,51.5222335,-0.169426,park,,,,,,,,,
19640,27245076,Eltham Park South,51.4557764,0.0692437,park,,,,,,,,,
19641,27273406,Churchfields Recreation Ground,51.405075,-0.0453378,park,,,,,,,,,
19642,27363252,Heathbrook Park,51.4710658,-0.1420515,park,,,,,,,,,
19643,27368395,Usk Road Play Area,51.5105385,0.2573606,park,,,,,,,,,
19644,27368405,The Glade,51.5184889,0.2578955,park,,,,,,,,,
19645,27415380,Elam Street Open Space,51.4693764,-0.1024917,park,,,,,,,,,
19646,27415463,Milkwood Community Park,51.4607979,-0.1008179,park,,,,,,,,,
19647,27469296,Brimmington Park,51.4780794,-0.0565245,park,,,,,,,,,
19648,27515855,Watson's General Telegraph,51.451764,-0.0598629,,,,,bar,,,,,
19649,27524511,Mill Hill Gardens,51.5042219,-0.2773667,park,,,,,,,,,
19650,27524734,The Woodlands,51.5074627,-0.2746227,park,,,,,,,,,
19651,27548053,Gibson Square,51.5381235,-0.1056423,park,,,,,,,,,
19652,27693840,Gibbons Recreation Ground,51.548451,-0.2576325,park,,,,,,,,,
19653,27703085,Petrie Museum of Egyptian Archeology,51.5235782,-0.1329843,,,museum,,,,,,,
19654,27719591,Tubbs Road Pocket Park,51.5329384,-0.2449686,park,,,,,,,,,
19655,27758643,Long Bolstead Recreation Ground,51.4084127,-0.1468755,park,,,,,,,,,
19656,27765411,Science Museum,51.4973971,-0.1762307,,,museum,,,,,,,
19657,27784934,Quainton Street Open Space,51.5629296,-0.2606779,park,,,,,,,,,
19658,27815140,Arundel Square,51.5449203,-0.1101709,park,,,,,,,,,
19659,27815157,St Mary Magdalene Gardens,51.5480701,-0.108495,park,,,,,,,,,
19660,27826764,Plashet Park,51.5411665,0.0458554,park,,,,,,,,,
19661,27833625,Wood Green Common,51.5963092,-0.115907,park,,,,,,,,,
19662,27870732,Bittacy Hill Park,51.6106921,-0.2148445,park,,,,,,,,,
19663,27887212,Mark Street Gardens,51.5242497,-0.0830973,park,,,,,,,,,
19664,27929742,Barnsbury Square,51.5418488,-0.1106599,park,,,,,,,,,
19665,28016242,Shadbolt Park,51.3763082,-0.2517238,park,,,,,,,,,
19666,28016340,Toby Carvery,51.3753173,-0.2636302,,,,,restaurant,3.9,2145.0,€,http://maps.google.com/?q=Toby Carvery+ Old Malden Lane Worcester Park KT4 7PY,1.0
19667,28102740,Bessborough Gardens,51.4886815,-0.1307342,park,,,,,,,,,
19668,28114884,Hart's Boat Yard,51.3971462,-0.3117493,,,,,bar,,,,,
19669,28117054,Robin Hood Gardens,51.5094895,-0.0087579,park,,,,,,,,,
19670,28180493,Lavender Park,51.4125118,-0.1707461,park,,,,,,,,,
19671,28237063,Horniman Triangle,51.4397475,-0.0627979,park,,,,,,,,,
19672,28269975,Foundling Museum,51.5252145,-0.1216728,,,museum,,,,,,,
19673,28290002,The Mill Field,51.6218528,-0.2363894,park,,,,,,,,,
19674,28315786,Moreton Green,51.3905771,-0.1842454,park,,,,,,,,,
19675,28418911,Channel 4 Park,51.4958236,-0.132311,park,,,,,,,,,
19676,28447372,Miles Road Recreation Ground,51.4049643,-0.1702532,park,,,,,,,,,
19677,28458041,Wellington Road Open Space,51.5505972,0.0182227,park,,,,,,,,,
19678,28469304,Goddington Park,51.3670981,0.1177038,park,,,,,,,,,
19679,28476415,Grassmeade Recreation Ground,51.3801054,0.1159398,park,,,,,,,,,
19680,28586304,Purley Way Playing Fields,51.3531071,-0.1112556,park,,,,,,,,,
19681,28588893,Plaistow Park,51.5268778,0.0263841,park,,,,,,,,,
19682,28608796,Long Grove Park,51.3427218,-0.2774663,park,,,,,,,,,
19683,28609820,West Hill Park,51.3346224,-0.2770894,park,,,,,,,,,
19684,28609855,Abela Green,51.3286849,-0.2732066,park,,,,,,,,,
19685,28805126,World Garden,51.3588407,0.1963647,,,attraction,,,,,,,
19686,28808113,Matalan,51.5692332,0.0112353,,clothes,,,,,,,,
19687,28817103,Jack Cornwall Park,51.5697832,-0.0118222,park,,,,,,,,,
19688,28825618,Merry Chest,51.4315309,0.2900567,,,,,restaurant,4.2,222.0,,http://maps.google.com/?q=Merry Chest+ Watling Street  DA2 8AH,
19689,28834580,Henry Reynolds Gardens,51.5703591,0.0170063,park,,,,,,,,,
19690,28834748,Bourne Hall Park,51.3508628,-0.2516371,park,,,,,,,,,
19691,28836414,The Red Lion,51.5679092,0.0111697,,,,,bar,,,,,
19692,28849449,Wanstead Flats,51.5709387,0.0196894,park,,,,,,,,,
19693,28895613,Mounthill Gardens,51.3306731,-0.2718549,park,,,,,,,,,
19694,28966973,Christ Church Garden,51.5060961,-0.1052301,park,,,,,,,,,
19695,28968606,Moorhall Recreation Ground,51.5893713,-0.483312,park,,,,,,,,,
19696,28982203,Harmondsworth Moor,51.4913198,-0.4880401,park,,,,,,,,,
19697,29058047,De Beauvoir Square,51.5412502,-0.0787595,park,,,,,,,,,
19698,29132945,Leyton Manor Park,51.5721464,-0.0141633,park,,,,,,,,,
19699,29214836,Little Ilford Park,51.5507647,0.0658788,park,,,,,,,,,
19700,29215847,Priory Park,51.5343269,0.0411823,park,,,,,,,,,
19701,29230799,Eye Catcher,51.4855489,-0.2615283,,,attraction,,,,,,,
19702,29230829,Ionic Temple,51.4840389,-0.2607128,,,attraction,,,,,,,
19703,29243010,Refreshments House,51.5680003,-0.1849551,,,,,restaurant,,,,,
19704,29254463,Rose Column,51.4853152,-0.2594515,,,attraction,,,,,,,
19705,29256941,Beverley Park,51.4040165,-0.246243,park,,,,,,,,,
19706,29360805,Pasley Park,51.4862454,-0.1008177,park,,,,,,,,,
19707,29384527,McDonald's,51.5534456,-0.2949335,,,,,fast_food,,,,,
19708,29391600,East Putney Tavern,51.4597422,-0.2111405,,,,,bar,,,,,
19709,29429448,Crane Park,51.4424001,-0.3598242,park,,,,,,,,,
19710,29616152,Lister Gardens,51.5286843,0.0176244,park,,,,,,,,,
19711,29906736,Barley Lane Recreation Ground,51.5676509,0.1131207,park,,,,,,,,,
19712,30049289,Royal Northern Gardens,51.5610812,-0.1213283,park,,,,,,,,,
19713,30073441,Barnard Park,51.5375053,-0.1145348,park,,,,,,,,,
19714,30118188,Hathaway Crescent Park,51.5446741,0.061274,park,,,,,,,,,
19715,30131571,Whitfield Gardens,51.5209016,-0.1351464,park,,,,,,,,,
19716,30170658,Crystal Palace Park,51.4214939,-0.0698677,park,,,,,,,,,
19717,30197903,Bingfield Park,51.539637,-0.1210239,park,,,,,,,,,
19718,30210621,Lauderdale House,51.5693201,-0.1434151,,,attraction,,,,,,,
19719,30221349,Highgate woods fields,51.5815908,-0.1513096,park,,,,,,,,,
19720,30248974,Penn Road Gardens,51.5537679,-0.1184652,park,,,,,,,,,
19721,30249257,Biddestone Park,51.553971,-0.1148332,park,,,,,,,,,
19722,30262031,Harvest Field Park,51.3777146,0.1634225,park,,,,,,,,,
19723,30264407,Roe Green Park,51.586527,-0.270129,park,,,,,,,,,
19724,30341857,The Wisley Golf Club,51.3189122,-0.4823469,,,,,restaurant,4.8,129.0,,http://maps.google.com/?q=The Wisley Golf Club+ Mill Lane Ockham GU23 6QU,
19725,30344799,Stanborough Park,51.6861286,-0.393183,park,,,,,,,,,
19726,30345028,Garston Park,51.6912312,-0.3802842,park,,,,,,,,,
19727,30364292,Loxford Park,51.5483725,0.0813849,park,,,,,,,,,
19728,30409859,Calypso Gardens,51.4793195,-0.0779417,park,,,,,,,,,
19729,30495988,Andersons Square,51.5371283,-0.10217,park,,,,,,,,,
19730,30545664,Burger King,51.5554281,-0.0081726,,,,,fast_food,,,,,
19731,30545667,KFC,51.5561005,-0.0076865,,,,,fast_food,,,,,
19732,30580392,Joseph Grimaldi Park,51.5319258,-0.1149095,park,,,,,,,,,
19733,30613392,Lincoln's Inn Fields,51.5162261,-0.1165851,park,,,,,,,,,
19734,30694818,Barking Road Recreation Ground,51.535327,0.0653388,park,,,,,,,,,
19735,30729269,The Alwyne Castle,51.5465867,-0.0984813,,,,,bar,,,,,
19736,30741911,The Florence,51.5407654,-0.1019759,,,,,bar,,,,,
19737,30838121,Queen Adelaide,51.459882,-0.1993179,,,,,bar,,,,,
19738,30843961,Martin Luther King Adventure Playground,51.5479706,-0.1107089,park,,,,,,,,,
19739,30889163,McDonald's,51.5768647,-0.09806,,,,,fast_food,,,,,
19740,30899212,Stanley Road Open Space,51.5854243,-0.0976752,park,,,,,,,,,
19741,30899218,Stanley Culcross Open Space,51.5862898,-0.0958604,park,,,,,,,,,
19742,30901942,Wray Crescent Open Space,51.5663735,-0.1180377,park,,,,,,,,,
19743,31008050,Central Square,51.5631597,-0.113589,park,,,,,,,,,
19744,31025059,The Pig & Butcher,51.5373059,-0.1067438,,,,,bar,,,,,
19745,31052744,The Drapers Arms,51.5405284,-0.1084535,,,,,bar,,,,,
19746,31110737,The Shard,51.5043484,-0.0864472,,,attraction,,,,,,,
19747,31111615,Memsaab,51.5460153,-0.1119218,,,,,fast_food,,,,,
19748,31111874,Gonül Cafe & Diner,51.590177,-0.1027442,,,,,cafe,,,,,
19749,31116732,Be At One,51.5398925,-0.1026801,,,,,bar,,,,,
19750,31117312,Radici,51.5397496,-0.1030541,,,,,restaurant,4.2,663.0,€€,http://maps.google.com/?q=Radici+31 Almeida Street London N1 1AD,2.0
19751,31172607,Guy Street Park,51.501654,-0.0864733,park,,,,,,,,,
19752,31177510,Bird-in-Bush Park,51.4797951,-0.062863,park,,,,,,,,,
19753,31179083,Stave Hill Ecology Park,51.5019705,-0.0397793,park,,,,,,,,,
19754,31179371,Cator Park,51.4142622,-0.0400025,park,,,,,,,,,
19755,31200563,The Tattershall Castle,51.5044913,-0.1225521,,,,,bar,,,,,
19756,31200657,R.S. Hispaniola,51.5062379,-0.1219116,,,,,restaurant,4.1,908.0,€€,http://maps.google.com/?q=R.S. Hispaniola+ Victoria Embankment London WC2N 5DJ,2.0
19757,31235539,The Railway Tavern,51.5175087,-0.0834156,,,,,bar,,,,,
19758,31248849,Golden Hinde,51.5069111,-0.0903048,,,attraction,,,,,,,
19760,31289208,Oriental Gourmet,51.5485283,-0.1072918,,,,,restaurant,4.0,210.0,€€,http://maps.google.com/?q=Oriental Gourmet+125 Holloway Road  ,2.0
19761,31289211,The Secret Garden,51.5484275,-0.1071639,,,,,restaurant,3.7,211.0,,http://maps.google.com/?q=The Secret Garden+119 Holloway Road  ,
19762,31293177,The Library,51.5446955,-0.1036583,,,,,bar,,,,,
19763,31293187,Urban Social-Creperie,51.5450636,-0.1034845,,,,,cafe,,,,,
19764,31293188,KFC,51.5450096,-0.1034947,,,,,fast_food,,,,,
19765,31305421,Street Greek,51.5369887,-0.1034347,,,,,fast_food,,,,,
19766,31319946,Costa,51.5357194,-0.1040984,,,,,cafe,,,,,
19767,31324084,Rok,51.5351843,-0.104549,,,,,restaurant,4.3,219.0,€€,http://maps.google.com/?q=Rok+49 Upper Street London N1 1RA,2.0
19768,31339877,Harefield Village Green,51.6046859,-0.4804981,park,,,,,,,,,
19769,31340567,The York,51.5337544,-0.1049304,,,,,bar,,,,,
19770,31341886,yipin china,51.5362393,-0.1068265,,,,,restaurant,4.4,443.0,€€,http://maps.google.com/?q=yipin china+70 Liverpool Road London N1 0QD,2.0
19771,31342853,Cafe La Devina,51.5392399,-0.1025829,,,,,cafe,,,,,
19772,31435269,Paddington Street Gardens,51.5209299,-0.154771,park,,,,,,,,,
19773,31510288,Royal Academy of Arts,51.5092642,-0.1396975,,,museum,,,,,,,
19774,31511102,Hatfields Green,51.5057291,-0.1071316,park,,,,,,,,,
19775,31625611,Islington Blend,51.5480934,-0.1100705,,,,,bar,,,,,
19776,31694141,Fields,51.5159522,-0.1172615,,,,,restaurant,,,,,
19777,31696386,Harvester,51.6175776,-0.0073051,,,,,restaurant,4.3,1961.0,€€,http://maps.google.com/?q=Harvester+175 New Road London E4 9EY,2.0
19778,31864947,Sandal Street Play Area,51.5356742,0.0042123,park,,,,,,,,,
19779,31900825,The Albion,51.5393363,-0.1094751,,,,,bar,,,,,
19780,31915414,Archway Tavern,51.5660295,-0.135039,,,,,bar,,,,,
19781,31927260,Pistachio & Pickle,51.5392192,-0.1064522,,,,,cafe,,,,,
19782,32103595,Bexley Park Sports and Social Club,51.4337951,0.1704005,,,,,bar,,,,,
19783,32114875,Central Park,51.4406809,0.2211236,park,,,,,,,,,
19784,32137074,Culpeper Park,51.5345621,-0.1095454,park,,,,,,,,,
19785,32142435,The Cuckoo,51.5409367,-0.1138117,,,,,bar,,,,,
19786,32257655,Zia Lucia,51.5495756,-0.108603,,,,,restaurant,4.3,1681.0,€€,http://maps.google.com/?q=Zia Lucia+157 Holloway Road  ,2.0
19787,32257670,Taste of Holloway Pizza,51.5501658,-0.1093232,,,,,fast_food,,,,,
19788,32257671,Island Tastie,51.5501358,-0.1092868,,,,,restaurant,,,,,
19789,32257853,Greggs,51.5505694,-0.109196,,,,,fast_food,,,,,
19790,32257855,Mesi's Kitchen,51.5504877,-0.1090937,,,,,restaurant,4.8,405.0,€,http://maps.google.com/?q=Mesi's Kitchen+128 Holloway Road  ,1.0
19791,32381834,Miraj,51.4615348,-0.2048347,,,,,restaurant,3.9,45.0,,http://maps.google.com/?q=Miraj+123 Putney Bridge Road London ,
19792,32381855,another brother,51.4619218,-0.2068949,,,,,cafe,,,,,
19793,32403690,Kissawa,51.5477694,-0.1011704,,,,,cafe,,,,,
19794,32597857,Chinbrook Meadows,51.4282032,0.0284876,park,,,,,,,,,
19795,32612739,Lloyd Park,51.594013,-0.0203755,park,,,,,,,,,
19796,32623495,Manor House Gardens,51.4561173,0.0054607,park,,,,,,,,,
19797,32623855,Raleigh Road Recreation Ground,51.4684918,-0.2903528,park,,,,,,,,,
19798,32730019,Poverest Park,51.3849242,0.0973857,park,,,,,,,,,
19799,32824655,Oxleas Wood Cafe,51.466637,0.0697374,,,,,cafe,,,,,
19800,32825459,Woven Studio,51.5426884,-0.117077,,clothes,,,,,,,,
19801,32826122,Petra,51.542071,-0.1169746,,,,,fast_food,,,,,
19802,32826125,Ocean Fish Bar,51.5419373,-0.1169515,,,,,fast_food,,,,,
19803,32826143,Costa,51.5415379,-0.1168294,,,,,cafe,,,,,
19804,32826147,Tarmon,51.538863,-0.1163745,,,,,bar,,,,,
19805,32826150,Dallas Burger Bar,51.5392912,-0.1168989,,,,,fast_food,,,,,
19806,32853649,The Dulwich Clock,51.4454581,-0.0790961,,,,,cafe,,,,,
19807,32863520,Priory Common,51.5868482,-0.1278895,park,,,,,,,,,
19808,32864359,Pembroke Lodge Gardens,51.4435792,-0.2940204,,,attraction,,,,,,,
19809,32865592,Redcliffe Square Gardens,51.4881801,-0.1883549,park,,,,,,,,,
19810,32866114,York House Gardens,51.4474675,-0.323535,park,,,,,,,,,
19811,32910400,Kennington Park,51.4834285,-0.1088362,park,,,,,,,,,
19812,32912553,St Mark's Churchyard,51.4813879,-0.1119426,park,,,,,,,,,
19813,32982369,Fortune Street Park,51.5221174,-0.0937226,park,,,,,,,,,
19814,33460565,Shaftesbury Playing Fields,51.6106676,-0.3780853,park,,,,,,,,,
19815,33622789,La Provence,51.5224584,-0.1142684,,,,,cafe,,,,,
